,Order_ID,Date,Delivery_Status,Delivery_Time,Delivery_Cost,Customer_Rating,Rider_ID
8579,ORDER8580,2023-08-09,Delivered,60,366.19,4,RIDER8580
8580,ORDER8581,2023-04-25,Failed,119,410.72,4,RIDER8581
8581,ORDER8582,2023-05-12,Failed,46,216.03,3,RIDER8582
8582,ORDER8583,2023-06-04,Delivered,34,118.96,5,RIDER8583
8583,ORDER8584,2023-12-18,Failed,82,252.86,1,RIDER8584
8584,ORDER8585,2023-11-28,Failed,60,113.43,1,RIDER8585
8585,ORDER8586,2023-12-16,In Transit,12,317.04,3,RIDER8586
8586,ORDER8587,2023-03-31,Failed,57,165.96,1,RIDER8587
8587,ORDER8588,2023-03-12,In Transit,112,431.83,2,RIDER8588
8588,ORDER8589,2023-06-24,Failed,42,446.05,2,RIDER8589
8589,ORDER8590,2023-02-02,Failed,117,132.73,1,RIDER8590
8590,ORDER8591,2023-03-26,Delivered,70,105.77,5,RIDER8591
8591,ORDER8592,2023-03-17,Failed,39,331.59,1,RIDER8592
8592,ORDER8593,2023-09-19,In Transit,88,493.58,5,RIDER8593
8593,ORDER8594,2023-12-23,Failed,101,144.85,5,RIDER8594
8594,ORDER8595,2023-04-25,Delivered,77,197.81,3,RIDER8595
8595,ORDER8596,2023-12-21,Failed,25,441.43,3,RIDER8596
8596,ORDER8597,2023-04-23,Failed,115,61.33,2,RIDER8597
8597,ORDER8598,2023-03-18,Failed,51,262.41,2,RIDER8598
8598,ORDER8599,2023-01-21,Failed,100,175.14,5,RIDER8599
8599,ORDER8600,2023-09-13,Failed,105,483.32,4,RIDER8600
8600,ORDER8601,2023-04-03,Failed,58,230.12,2,RIDER8601
8601,ORDER8602,2023-11-17,Delivered,87,422.3,1,RIDER8602
8602,ORDER8603,2023-12-02,In Transit,12,403.46,5,RIDER8603
8603,ORDER8604,2023-12-05,In Transit,15,330.34,1,RIDER8604
8604,ORDER8605,2023-03-13,Delivered,81,120.8,1,RIDER8605
8605,ORDER8606,2023-05-02,Delivered,53,370.92,4,RIDER8606
8606,ORDER8607,2023-03-24,Delivered,114,326.25,1,RIDER8607
8607,ORDER8608,2023-01-07,In Transit,113,395.21,4,RIDER8608
8608,ORDER8609,2023-10-23,Delivered,23,202.65,3,RIDER8609
8609,ORDER8610,2023-05-30,Delivered,61,447.49,1,RIDER8610
8610,ORDER8611,2023-09-11,In Transit,28,374.92,5,RIDER8611
8611,ORDER8612,2023-02-24,In Transit,15,114.41,1,RIDER8612
8612,ORDER8613,2023-10-25,In Transit,83,448.71,1,RIDER8613
8613,ORDER8614,2023-03-13,Delivered,12,148.77,1,RIDER8614
8614,ORDER8615,2023-01-02,Failed,109,292.3,4,RIDER8615
8615,ORDER8616,2023-08-22,Delivered,13,446.1,2,RIDER8616
8616,ORDER8617,2023-11-03,In Transit,75,431.93,3,RIDER8617
8617,ORDER8618,2023-01-22,Delivered,95,284.22,5,RIDER8618
8618,ORDER8619,2023-06-23,In Transit,117,126.83,2,RIDER8619
8619,ORDER8620,2023-01-23,Delivered,26,285.66,1,RIDER8620
8620,ORDER8621,2023-06-06,Delivered,70,196.29,4,RIDER8621
8621,ORDER8622,2023-04-21,Failed,32,83.2,5,RIDER8622
8622,ORDER8623,2023-06-20,Delivered,94,164.06,3,RIDER8623
8623,ORDER8624,2023-11-30,Delivered,26,163.63,2,RIDER8624
8624,ORDER8625,2023-02-23,Failed,49,234.18,3,RIDER8625
8625,ORDER8626,2023-02-13,Failed,49,290.9,1,RIDER8626
8626,ORDER8627,2023-02-02,Delivered,48,115.64,4,RIDER8627
8627,ORDER8628,2023-12-15,Failed,49,84.29,3,RIDER8628
8628,ORDER8629,2023-01-01,In Transit,42,180.33,3,RIDER8629
8629,ORDER8630,2023-09-05,In Transit,99,152.93,1,RIDER8630
8630,ORDER8631,2023-11-26,In Transit,23,415.39,5,RIDER8631
8631,ORDER8632,2023-02-01,Failed,42,144.33,5,RIDER8632
8632,ORDER8633,2023-02-02,In Transit,115,347.11,2,RIDER8633
8633,ORDER8634,2023-10-18,In Transit,42,164.61,3,RIDER8634
8634,ORDER8635,2023-09-25,Delivered,106,180.3,4,RIDER8635
8635,ORDER8636,2023-01-01,Delivered,100,430.02,5,RIDER8636
8636,ORDER8637,2023-07-14,In Transit,105,162.17,5,RIDER8637
8637,ORDER8638,2023-11-18,Delivered,93,95.22,3,RIDER8638
8638,ORDER8639,2023-11-11,Failed,83,441.25,3,RIDER8639
8639,ORDER8640,2023-08-30,Failed,44,267.46,1,RIDER8640
8640,ORDER8641,2023-12-25,Delivered,78,323.43,5,RIDER8641
8641,ORDER8642,2023-09-22,Failed,34,173.75,5,RIDER8642
8642,ORDER8643,2023-12-14,In Transit,103,361.77,3,RIDER8643
8643,ORDER8644,2023-04-17,Failed,38,63.02,3,RIDER8644
8644,ORDER8645,2023-03-20,Delivered,99,445.45,5,RIDER8645
8645,ORDER8646,2023-09-20,Failed,108,393.48,3,RIDER8646
8646,ORDER8647,2023-12-06,In Transit,97,237.4,1,RIDER8647
8647,ORDER8648,2023-03-29,Delivered,101,124.9,5,RIDER8648
8648,ORDER8649,2023-12-05,Failed,37,338.52,5,RIDER8649
8649,ORDER8650,2023-03-07,In Transit,84,169.1,2,RIDER8650
8650,ORDER8651,2023-01-07,Failed,68,161.03,2,RIDER8651
8651,ORDER8652,2023-07-16,Failed,84,93.24,2,RIDER8652
8652,ORDER8653,2023-02-25,Delivered,44,135.89,5,RIDER8653
8653,ORDER8654,2023-10-20,In Transit,58,61.69,4,RIDER8654
8654,ORDER8655,2023-02-13,In Transit,50,222.84,3,RIDER8655
8655,ORDER8656,2023-03-29,Delivered,82,485.93,2,RIDER8656
8656,ORDER8657,2023-05-16,Delivered,89,326.39,3,RIDER8657
8657,ORDER8658,2023-11-18,Failed,84,270.91,2,RIDER8658
8658,ORDER8659,2023-08-08,Failed,57,295.68,1,RIDER8659
8659,ORDER8660,2023-09-09,Delivered,37,409.15,3,RIDER8660
8660,ORDER8661,2023-03-14,In Transit,93,337.32,4,RIDER8661
8661,ORDER8662,2023-05-24,In Transit,117,288.39,1,RIDER8662
8662,ORDER8663,2023-02-07,Failed,114,161.51,3,RIDER8663
8663,ORDER8664,2023-04-22,Failed,27,345.62,4,RIDER8664
8664,ORDER8665,2023-04-23,Failed,49,494.93,5,RIDER8665
8665,ORDER8666,2023-08-29,In Transit,42,315.82,4,RIDER8666
8666,ORDER8667,2023-09-07,Failed,99,332.94,4,RIDER8667
8667,ORDER8668,2023-10-26,Failed,84,65.02,1,RIDER8668
8668,ORDER8669,2023-05-07,In Transit,99,423.04,1,RIDER8669
8669,ORDER8670,2023-02-12,Delivered,118,376.51,2,RIDER8670
8670,ORDER8671,2023-06-23,Delivered,11,362.47,3,RIDER8671
8671,ORDER8672,2023-03-12,In Transit,105,229.83,4,RIDER8672
8672,ORDER8673,2023-07-05,Failed,57,244.02,3,RIDER8673
8673,ORDER8674,2023-11-01,In Transit,57,117.06,4,RIDER8674
8674,ORDER8675,2023-02-17,In Transit,96,50.98,5,RIDER8675
8675,ORDER8676,2023-11-30,Failed,110,89.65,3,RIDER8676
8676,ORDER8677,2023-05-08,In Transit,120,494.24,4,RIDER8677
8677,ORDER8678,2023-09-21,Delivered,36,199.04,5,RIDER8678
8678,ORDER8679,2023-01-06,Failed,69,379.14,3,RIDER8679
8679,ORDER8680,2023-01-01,In Transit,97,335.2,2,RIDER8680
8680,ORDER8681,2023-09-25,In Transit,109,62.8,1,RIDER8681
8681,ORDER8682,2023-02-22,Delivered,94,436.0,4,RIDER8682
8682,ORDER8683,2023-09-04,In Transit,44,442.48,5,RIDER8683
8683,ORDER8684,2023-07-08,In Transit,22,239.72,1,RIDER8684
8684,ORDER8685,2023-05-12,Delivered,88,417.99,4,RIDER8685
8685,ORDER8686,2023-08-28,Delivered,32,122.35,3,RIDER8686
8686,ORDER8687,2023-04-24,Failed,28,196.93,1,RIDER8687
8687,ORDER8688,2023-12-18,Failed,47,54.03,5,RIDER8688
8688,ORDER8689,2023-05-28,In Transit,15,199.33,4,RIDER8689
8689,ORDER8690,2023-10-01,Delivered,103,51.51,1,RIDER8690
8690,ORDER8691,2023-11-20,Delivered,84,372.12,2,RIDER8691
8691,ORDER8692,2023-07-01,Failed,65,145.5,3,RIDER8692
8692,ORDER8693,2023-06-26,In Transit,26,376.61,3,RIDER8693
8693,ORDER8694,2023-12-30,In Transit,31,417.63,3,RIDER8694
8694,ORDER8695,2023-08-23,Failed,90,451.86,5,RIDER8695
8695,ORDER8696,2023-02-04,In Transit,55,121.54,1,RIDER8696
8696,ORDER8697,2023-08-07,Failed,72,154.52,2,RIDER8697
8697,ORDER8698,2023-05-13,Delivered,34,323.89,4,RIDER8698
8698,ORDER8699,2023-05-11,Delivered,61,426.22,4,RIDER8699
8699,ORDER8700,2023-12-02,Delivered,101,475.33,2,RIDER8700
8700,ORDER8701,2023-02-14,Delivered,112,431.91,5,RIDER8701
8701,ORDER8702,2023-07-10,Delivered,22,228.47,1,RIDER8702
8702,ORDER8703,2023-10-31,Delivered,40,299.12,4,RIDER8703
8703,ORDER8704,2023-09-09,Delivered,64,305.5,2,RIDER8704
8704,ORDER8705,2023-02-28,In Transit,23,67.09,5,RIDER8705
8705,ORDER8706,2023-02-24,In Transit,55,165.12,1,RIDER8706
8706,ORDER8707,2023-05-26,Failed,13,350.74,5,RIDER8707
8707,ORDER8708,2023-05-14,Delivered,109,415.14,4,RIDER8708
8708,ORDER8709,2023-05-30,In Transit,47,437.63,2,RIDER8709
8709,ORDER8710,2023-11-10,Delivered,102,280.13,5,RIDER8710
8710,ORDER8711,2023-05-12,Failed,116,165.82,2,RIDER8711
8711,ORDER8712,2023-02-26,Delivered,74,360.25,5,RIDER8712
8712,ORDER8713,2023-12-18,Delivered,16,216.22,2,RIDER8713
8713,ORDER8714,2023-07-15,Failed,26,401.3,5,RIDER8714
8714,ORDER8715,2023-01-11,Delivered,35,322.23,2,RIDER8715
8715,ORDER8716,2023-05-27,Failed,88,61.74,3,RIDER8716
8716,ORDER8717,2023-09-04,Delivered,21,70.99,2,RIDER8717
8717,ORDER8718,2023-11-09,In Transit,101,367.08,4,RIDER8718
8718,ORDER8719,2023-02-06,In Transit,56,206.02,5,RIDER8719
8719,ORDER8720,2023-02-09,Delivered,25,178.98,4,RIDER8720
8720,ORDER8721,2023-09-17,In Transit,21,264.41,3,RIDER8721
8721,ORDER8722,2023-03-29,Failed,102,386.38,3,RIDER8722
8722,ORDER8723,2023-09-30,In Transit,119,340.64,4,RIDER8723
8723,ORDER8724,2023-11-14,In Transit,80,328.15,5,RIDER8724
8724,ORDER8725,2023-12-12,In Transit,33,408.75,2,RIDER8725
8725,ORDER8726,2023-12-24,Failed,13,451.34,4,RIDER8726
8726,ORDER8727,2023-11-24,Failed,14,185.22,5,RIDER8727
8727,ORDER8728,2023-09-21,Failed,49,406.59,2,RIDER8728
8728,ORDER8729,2023-01-17,Delivered,18,237.1,2,RIDER8729
8729,ORDER8730,2023-11-13,Failed,109,399.93,2,RIDER8730
8730,ORDER8731,2023-02-04,Delivered,65,381.77,1,RIDER8731
8731,ORDER8732,2023-10-05,In Transit,38,185.99,3,RIDER8732
8732,ORDER8733,2023-05-13,Delivered,26,475.21,4,RIDER8733
8733,ORDER8734,2023-12-21,Failed,102,464.7,2,RIDER8734
8734,ORDER8735,2023-01-03,Failed,99,456.21,5,RIDER8735
8735,ORDER8736,2023-03-04,Delivered,74,177.66,1,RIDER8736
8736,ORDER8737,2023-05-16,Delivered,116,322.33,5,RIDER8737
8737,ORDER8738,2023-05-28,Failed,33,165.09,4,RIDER8738
8738,ORDER8739,2023-06-30,Failed,67,153.82,5,RIDER8739
8739,ORDER8740,2023-12-28,Failed,84,181.35,4,RIDER8740
8740,ORDER8741,2023-07-04,Failed,102,95.0,2,RIDER8741
8741,ORDER8742,2023-09-13,In Transit,49,438.88,1,RIDER8742
8742,ORDER8743,2023-08-30,Delivered,28,244.56,1,RIDER8743
8743,ORDER8744,2023-10-19,Failed,118,484.48,4,RIDER8744
8744,ORDER8745,2023-07-16,Failed,57,220.31,5,RIDER8745
8745,ORDER8746,2023-07-22,In Transit,13,195.79,5,RIDER8746
8746,ORDER8747,2023-08-21,In Transit,25,459.19,2,RIDER8747
8747,ORDER8748,2023-09-10,In Transit,37,203.48,2,RIDER8748
8748,ORDER8749,2023-09-22,Failed,81,140.44,1,RIDER8749
8749,ORDER8750,2023-11-26,Failed,84,67.98,5,RIDER8750
8750,ORDER8751,2023-08-18,In Transit,48,401.83,3,RIDER8751
8751,ORDER8752,2023-12-29,In Transit,11,280.82,2,RIDER8752
8752,ORDER8753,2023-11-25,Delivered,26,127.66,4,RIDER8753
8753,ORDER8754,2023-07-24,Delivered,110,266.66,3,RIDER8754
8754,ORDER8755,2023-03-24,Failed,88,266.46,1,RIDER8755
8755,ORDER8756,2023-11-20,In Transit,35,372.25,3,RIDER8756
8756,ORDER8757,2023-12-02,Delivered,49,103.41,4,RIDER8757
8757,ORDER8758,2023-10-26,Delivered,52,375.67,2,RIDER8758
8758,ORDER8759,2023-04-10,In Transit,91,191.26,2,RIDER8759
8759,ORDER8760,2023-03-27,In Transit,119,316.06,4,RIDER8760
8760,ORDER8761,2023-05-13,In Transit,30,356.7,2,RIDER8761
8761,ORDER8762,2023-11-05,Failed,57,480.05,1,RIDER8762
8762,ORDER8763,2023-03-27,In Transit,42,219.74,1,RIDER8763
8763,ORDER8764,2023-04-10,Delivered,110,429.41,5,RIDER8764
8764,ORDER8765,2023-05-20,Failed,36,160.33,1,RIDER8765
8765,ORDER8766,2023-02-23,Delivered,48,210.27,5,RIDER8766
8766,ORDER8767,2023-07-13,In Transit,31,136.31,2,RIDER8767
8767,ORDER8768,2023-08-12,Delivered,68,87.69,1,RIDER8768
8768,ORDER8769,2023-06-27,In Transit,58,62.54,2,RIDER8769
8769,ORDER8770,2023-11-21,In Transit,120,314.1,2,RIDER8770
8770,ORDER8771,2023-06-01,In Transit,91,300.19,4,RIDER8771
8771,ORDER8772,2023-07-22,Failed,26,114.0,2,RIDER8772
8772,ORDER8773,2023-09-03,Failed,87,345.25,4,RIDER8773
8773,ORDER8774,2023-05-26,In Transit,107,467.51,5,RIDER8774
8774,ORDER8775,2023-12-21,Failed,57,306.55,5,RIDER8775
8775,ORDER8776,2023-11-15,Failed,103,228.82,3,RIDER8776
8776,ORDER8777,2023-09-05,In Transit,75,323.86,3,RIDER8777
8777,ORDER8778,2023-01-05,Failed,32,301.5,5,RIDER8778
8778,ORDER8779,2023-04-24,In Transit,93,411.65,5,RIDER8779
8779,ORDER8780,2023-01-07,Failed,96,482.0,2,RIDER8780
8780,ORDER8781,2023-06-16,Delivered,16,211.46,1,RIDER8781
8781,ORDER8782,2023-09-08,Delivered,62,167.91,2,RIDER8782
8782,ORDER8783,2023-11-21,In Transit,39,477.63,5,RIDER8783
8783,ORDER8784,2023-03-07,In Transit,103,109.61,4,RIDER8784
8784,ORDER8785,2023-04-21,In Transit,65,103.61,5,RIDER8785
8785,ORDER8786,2023-12-20,Delivered,75,208.85,5,RIDER8786
8786,ORDER8787,2023-11-04,Failed,42,305.04,3,RIDER8787
8787,ORDER8788,2023-09-20,Failed,119,384.57,1,RIDER8788
8788,ORDER8789,2023-10-08,In Transit,85,415.48,2,RIDER8789
8789,ORDER8790,2023-07-25,Delivered,81,247.19,5,RIDER8790
8790,ORDER8791,2023-01-11,Failed,109,434.75,5,RIDER8791
8791,ORDER8792,2023-10-28,Failed,102,228.73,2,RIDER8792
8792,ORDER8793,2023-04-04,Delivered,79,266.42,4,RIDER8793
8793,ORDER8794,2023-05-29,In Transit,82,318.64,3,RIDER8794
8794,ORDER8795,2023-06-27,In Transit,114,59.46,5,RIDER8795
8795,ORDER8796,2023-09-24,Failed,55,353.45,2,RIDER8796
8796,ORDER8797,2023-11-17,Failed,88,182.67,5,RIDER8797
8797,ORDER8798,2023-03-31,Failed,67,460.52,1,RIDER8798
8798,ORDER8799,2023-05-25,Delivered,38,277.62,1,RIDER8799
8799,ORDER8800,2023-06-07,Failed,51,284.39,4,RIDER8800
8800,ORDER8801,2023-11-17,In Transit,76,301.39,5,RIDER8801
8801,ORDER8802,2023-06-06,Delivered,81,394.18,2,RIDER8802
8802,ORDER8803,2023-06-25,Delivered,115,148.25,3,RIDER8803
8803,ORDER8804,2023-02-14,In Transit,50,280.37,3,RIDER8804
8804,ORDER8805,2023-01-19,Failed,32,495.21,4,RIDER8805
8805,ORDER8806,2023-11-14,In Transit,74,455.52,2,RIDER8806
8806,ORDER8807,2023-11-09,Failed,23,163.35,1,RIDER8807
8807,ORDER8808,2023-05-01,Delivered,62,87.22,2,RIDER8808
8808,ORDER8809,2023-09-03,In Transit,24,235.83,2,RIDER8809
8809,ORDER8810,2023-01-30,Failed,92,241.12,1,RIDER8810
8810,ORDER8811,2023-09-03,Failed,112,408.14,5,RIDER8811
8811,ORDER8812,2023-08-03,Failed,35,368.04,3,RIDER8812
8812,ORDER8813,2023-05-21,In Transit,76,306.6,2,RIDER8813
8813,ORDER8814,2023-06-20,In Transit,48,384.33,1,RIDER8814
8814,ORDER8815,2023-12-19,In Transit,102,318.96,1,RIDER8815
8815,ORDER8816,2023-09-05,Delivered,40,424.51,2,RIDER8816
8816,ORDER8817,2023-07-11,Delivered,28,99.29,1,RIDER8817
8817,ORDER8818,2023-09-25,Failed,44,242.09,2,RIDER8818
8818,ORDER8819,2023-04-01,Delivered,100,370.22,3,RIDER8819
8819,ORDER8820,2023-12-09,Delivered,28,135.32,1,RIDER8820
8820,ORDER8821,2023-07-28,In Transit,28,401.19,2,RIDER8821
8821,ORDER8822,2023-12-11,Delivered,93,316.82,1,RIDER8822
8822,ORDER8823,2023-09-30,Failed,97,453.32,1,RIDER8823
8823,ORDER8824,2023-09-17,Failed,103,73.96,3,RIDER8824
8824,ORDER8825,2023-02-08,Failed,110,401.01,4,RIDER8825
8825,ORDER8826,2023-12-13,Failed,78,479.92,1,RIDER8826
8826,ORDER8827,2023-08-28,In Transit,81,58.79,3,RIDER8827
8827,ORDER8828,2023-08-31,Failed,119,493.31,3,RIDER8828
8828,ORDER8829,2023-07-16,Delivered,33,77.54,1,RIDER8829
8829,ORDER8830,2023-10-15,Delivered,58,410.74,2,RIDER8830
8830,ORDER8831,2023-06-13,Failed,55,124.47,5,RIDER8831
8831,ORDER8832,2023-06-30,In Transit,49,230.36,5,RIDER8832
8832,ORDER8833,2023-10-26,In Transit,113,60.91,2,RIDER8833
8833,ORDER8834,2023-04-17,In Transit,51,369.73,5,RIDER8834
8834,ORDER8835,2023-03-22,Delivered,106,109.3,2,RIDER8835
8835,ORDER8836,2023-01-19,In Transit,116,260.64,3,RIDER8836
8836,ORDER8837,2023-10-18,In Transit,56,413.27,5,RIDER8837
8837,ORDER8838,2023-06-21,In Transit,43,274.75,3,RIDER8838
8838,ORDER8839,2023-05-18,In Transit,16,61.96,3,RIDER8839
8839,ORDER8840,2023-11-14,Delivered,32,132.98,5,RIDER8840
8840,ORDER8841,2023-11-22,Failed,55,177.62,3,RIDER8841
8841,ORDER8842,2023-09-03,In Transit,56,232.88,2,RIDER8842
8842,ORDER8843,2023-11-28,In Transit,66,420.39,3,RIDER8843
8843,ORDER8844,2023-03-10,Delivered,27,188.55,5,RIDER8844
8844,ORDER8845,2023-04-05,Delivered,41,151.79,1,RIDER8845
8845,ORDER8846,2023-11-14,Failed,34,56.99,3,RIDER8846
8846,ORDER8847,2023-10-20,Delivered,20,95.63,5,RIDER8847
8847,ORDER8848,2023-11-17,Failed,91,449.43,1,RIDER8848
8848,ORDER8849,2023-10-29,Failed,53,480.33,1,RIDER8849
8849,ORDER8850,2023-03-31,Failed,61,491.18,5,RIDER8850
8850,ORDER8851,2023-09-18,Delivered,80,176.01,4,RIDER8851
8851,ORDER8852,2023-05-11,Delivered,23,300.98,4,RIDER8852
8852,ORDER8853,2023-12-30,In Transit,41,216.76,4,RIDER8853
8853,ORDER8854,2023-11-07,In Transit,81,476.22,4,RIDER8854
8854,ORDER8855,2023-02-05,Delivered,116,63.42,3,RIDER8855
8855,ORDER8856,2023-12-28,Delivered,54,69.84,5,RIDER8856
8856,ORDER8857,2023-01-26,Delivered,86,368.77,5,RIDER8857
8857,ORDER8858,2023-08-09,Failed,47,237.33,5,RIDER8858
8858,ORDER8859,2023-10-02,Failed,24,296.57,2,RIDER8859
8859,ORDER8860,2023-10-25,In Transit,40,378.82,5,RIDER8860
8860,ORDER8861,2023-07-05,Failed,13,484.92,3,RIDER8861
8861,ORDER8862,2023-02-13,Delivered,88,290.42,5,RIDER8862
8862,ORDER8863,2023-04-06,Failed,113,179.46,1,RIDER8863
8863,ORDER8864,2023-02-01,Failed,55,251.6,2,RIDER8864
8864,ORDER8865,2023-07-31,In Transit,85,284.36,1,RIDER8865
8865,ORDER8866,2023-09-09,In Transit,102,289.75,5,RIDER8866
8866,ORDER8867,2023-05-11,Failed,87,307.79,2,RIDER8867
8867,ORDER8868,2023-09-18,In Transit,102,300.52,1,RIDER8868
8868,ORDER8869,2023-10-28,Failed,51,164.02,3,RIDER8869
8869,ORDER8870,2023-09-19,Delivered,118,277.21,4,RIDER8870
8870,ORDER8871,2023-08-18,Delivered,45,387.57,1,RIDER8871
8871,ORDER8872,2023-06-16,Failed,17,230.56,4,RIDER8872
8872,ORDER8873,2023-12-20,Delivered,35,53.84,2,RIDER8873
8873,ORDER8874,2023-06-23,In Transit,36,385.99,5,RIDER8874
8874,ORDER8875,2023-09-14,Delivered,65,344.37,1,RIDER8875
8875,ORDER8876,2023-04-16,Delivered,36,467.15,5,RIDER8876
8876,ORDER8877,2023-06-08,Failed,23,458.73,3,RIDER8877
8877,ORDER8878,2023-01-09,In Transit,113,418.95,5,RIDER8878
8878,ORDER8879,2023-02-26,Delivered,46,129.81,4,RIDER8879
8879,ORDER8880,2023-01-18,Delivered,41,276.99,1,RIDER8880
8880,ORDER8881,2023-12-04,Failed,101,163.77,2,RIDER8881
8881,ORDER8882,2023-03-12,Delivered,34,60.35,3,RIDER8882
8882,ORDER8883,2023-05-07,Failed,68,84.12,1,RIDER8883
8883,ORDER8884,2023-10-08,Delivered,40,126.34,5,RIDER8884
8884,ORDER8885,2023-07-27,In Transit,55,457.46,1,RIDER8885
8885,ORDER8886,2023-11-04,Delivered,91,263.93,2,RIDER8886
8886,ORDER8887,2023-08-27,Delivered,73,467.97,4,RIDER8887
8887,ORDER8888,2023-08-23,Delivered,37,330.37,1,RIDER8888
8888,ORDER8889,2023-11-26,In Transit,44,413.27,1,RIDER8889
8889,ORDER8890,2023-03-09,Failed,37,295.78,3,RIDER8890
8890,ORDER8891,2023-07-29,In Transit,60,172.27,5,RIDER8891
8891,ORDER8892,2023-10-09,In Transit,61,139.81,3,RIDER8892
8892,ORDER8893,2023-02-21,In Transit,100,223.67,5,RIDER8893
8893,ORDER8894,2023-12-17,Failed,73,147.6,5,RIDER8894
8894,ORDER8895,2023-10-18,In Transit,20,68.13,3,RIDER8895
8895,ORDER8896,2023-09-11,Delivered,23,467.91,4,RIDER8896
8896,ORDER8897,2023-07-02,Failed,49,428.19,3,RIDER8897
8897,ORDER8898,2023-10-25,In Transit,28,272.43,1,RIDER8898
8898,ORDER8899,2023-07-21,Delivered,119,162.63,4,RIDER8899
8899,ORDER8900,2023-06-25,Failed,95,320.52,4,RIDER8900
8900,ORDER8901,2023-03-14,In Transit,60,225.41,3,RIDER8901
8901,ORDER8902,2023-04-07,In Transit,25,262.12,2,RIDER8902
8902,ORDER8903,2023-03-31,In Transit,35,401.04,1,RIDER8903
8903,ORDER8904,2023-06-22,Failed,37,252.83,4,RIDER8904
8904,ORDER8905,2023-09-15,Delivered,61,485.38,1,RIDER8905
8905,ORDER8906,2023-05-02,Delivered,23,148.62,1,RIDER8906
8906,ORDER8907,2023-03-13,In Transit,81,379.0,4,RIDER8907
8907,ORDER8908,2023-04-20,In Transit,80,416.0,3,RIDER8908
8908,ORDER8909,2023-03-03,Delivered,29,88.14,3,RIDER8909
8909,ORDER8910,2023-06-09,Delivered,78,377.06,2,RIDER8910
8910,ORDER8911,2023-10-06,In Transit,37,293.62,1,RIDER8911
8911,ORDER8912,2023-01-24,In Transit,94,450.41,3,RIDER8912
8912,ORDER8913,2023-09-14,Failed,39,237.89,1,RIDER8913
8913,ORDER8914,2023-02-01,In Transit,72,235.83,4,RIDER8914
8914,ORDER8915,2023-05-12,Delivered,65,107.55,1,RIDER8915
8915,ORDER8916,2023-10-22,In Transit,60,161.29,3,RIDER8916
8916,ORDER8917,2023-04-03,Delivered,29,266.49,2,RIDER8917
8917,ORDER8918,2023-11-18,In Transit,96,113.02,2,RIDER8918
8918,ORDER8919,2023-11-10,In Transit,61,394.81,1,RIDER8919
8919,ORDER8920,2023-07-07,Delivered,24,165.05,2,RIDER8920
8920,ORDER8921,2023-03-10,In Transit,103,221.99,2,RIDER8921
8921,ORDER8922,2023-07-11,In Transit,34,263.86,5,RIDER8922
8922,ORDER8923,2023-07-04,Failed,29,190.36,1,RIDER8923
8923,ORDER8924,2023-05-11,Failed,36,461.89,5,RIDER8924
8924,ORDER8925,2023-02-05,Delivered,23,473.14,4,RIDER8925
8925,ORDER8926,2023-12-17,Failed,52,115.2,2,RIDER8926
8926,ORDER8927,2023-10-22,Failed,110,363.96,1,RIDER8927
8927,ORDER8928,2023-10-24,Delivered,113,358.67,5,RIDER8928
8928,ORDER8929,2023-11-07,Failed,36,57.24,5,RIDER8929
8929,ORDER8930,2023-01-29,Failed,65,304.51,3,RIDER8930
8930,ORDER8931,2023-08-17,Delivered,113,109.04,1,RIDER8931
8931,ORDER8932,2023-05-19,Failed,80,259.21,1,RIDER8932
8932,ORDER8933,2023-11-03,In Transit,83,149.67,2,RIDER8933
8933,ORDER8934,2023-08-02,Failed,30,176.5,2,RIDER8934
8934,ORDER8935,2023-01-24,In Transit,83,196.43,5,RIDER8935
8935,ORDER8936,2023-03-02,Failed,24,424.7,5,RIDER8936
8936,ORDER8937,2023-12-15,Delivered,80,70.06,3,RIDER8937
8937,ORDER8938,2023-04-16,Failed,119,338.36,3,RIDER8938
8938,ORDER8939,2023-02-27,Delivered,71,401.21,2,RIDER8939
8939,ORDER8940,2023-03-11,In Transit,65,58.87,1,RIDER8940
8940,ORDER8941,2023-06-07,Delivered,107,158.74,4,RIDER8941
8941,ORDER8942,2023-09-14,In Transit,89,157.39,3,RIDER8942
8942,ORDER8943,2023-12-22,In Transit,69,80.77,3,RIDER8943
8943,ORDER8944,2023-07-13,In Transit,85,312.22,5,RIDER8944
8944,ORDER8945,2023-01-17,Delivered,92,470.27,2,RIDER8945
8945,ORDER8946,2023-11-15,Failed,33,186.88,1,RIDER8946
8946,ORDER8947,2023-10-25,Failed,19,165.55,1,RIDER8947
8947,ORDER8948,2023-11-05,Failed,64,335.92,4,RIDER8948
8948,ORDER8949,2023-10-17,Failed,44,428.76,2,RIDER8949
8949,ORDER8950,2023-05-21,Delivered,81,190.96,5,RIDER8950
8950,ORDER8951,2023-06-17,Failed,105,305.24,5,RIDER8951
8951,ORDER8952,2023-08-01,Delivered,65,444.02,5,RIDER8952
8952,ORDER8953,2023-10-11,Failed,24,266.64,3,RIDER8953
8953,ORDER8954,2023-10-18,Failed,13,434.28,1,RIDER8954
8954,ORDER8955,2023-06-28,Delivered,100,94.89,4,RIDER8955
8955,ORDER8956,2023-03-21,In Transit,104,492.06,4,RIDER8956
8956,ORDER8957,2023-07-10,In Transit,37,211.19,5,RIDER8957
8957,ORDER8958,2023-08-10,Failed,68,430.29,1,RIDER8958
8958,ORDER8959,2023-05-07,In Transit,70,231.8,1,RIDER8959
